ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6668491,HP741518,12/16/2008 02:00:00 PM,074XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,false,false,0323,003,6,69,05,1182179,1855915,2008,02/04/2016 06:33:39 AM,41.759850537,-87.607875392,"(41.759850537, -87.607875392)"
6668493,HP739721,12/18/2008 09:20:00 AM,024XX E 87TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0423,004,7,46,06,1194095,1847770,2008,02/04/2016 06:33:39 AM,41.73721594,-87.564470779,"(41.73721594, -87.564470779)"
6668494,HP738788,12/16/2008 06:15:00 PM,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,26,1100658,1934241,2008,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
6668495,HP716466,12/04/2008 01:09:00 PM,038XX W ROOSEVELT RD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,1133,011,24,29,18,1150770,1894432,2008,02/04/2016 06:33:39 AM,41.866215831,-87.721985854,"(41.866215831, -87.721985854)"
6668496,HP738149,12/16/2008 03:15:00 PM,087XX S RACINE AVE,0560,ASSAULT,SIMPLE,STREET,false,true,2222,022,21,71,08A,1169849,1846933,2008,02/04/2016 06:33:39 AM,41.735479162,-87.653324829,"(41.735479162, -87.653324829)"
6668499,HP737900,12/17/2008 07:30:00 AM,100XX W OHARE ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,26,1100658,1934241,2008,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
6668500,HP741444,12/19/2008 10:45:00 AM,010XX W 76TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,17,71,07,1170843,1854428,2008,02/04/2016 06:33:39 AM,41.75602484,-87.649464974,"(41.75602484, -87.649464974)"
6668502,HP741530,12/19/2008 10:10:00 AM,027XX W 15TH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,1023,010,28,29,06,1158511,1892616,2008,02/04/2016 06:33:39 AM,41.861077752,-87.693617548,"(41.861077752, -87.693617548)"
6668505,HP741543,10/31/2008 09:00:00 PM,035XX N LEAVITT ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,1913,019,47,5,06,1161068,1923471,2008,02/04/2016 06:33:39 AM,41.945693613,-87.683373174,"(41.945693613, -87.683373174)"
6668813,HP739855,12/18/2008 12:01:00 AM,025XX N SEMINARY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1933,019,43,7,06,1168540,1916854,2008,02/04/2016 06:33:39 AM,41.927377494,-87.656101015,"(41.927377494, -87.656101015)"
6668506,HP722963,12/08/2008 03:02:00 PM,0000X N STATE ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,OTHER,true,false,0122,001,42,32,18,1176365,1900502,2008,02/04/2016 06:33:39 AM,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
6668507,HP741399,12/19/2008 10:30:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,0134,001,3,33,26,1176683,1888842,2008,02/04/2016 06:33:39 AM,41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
6668509,HP739633,12/18/2008 08:00:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176683,1888842,2008,02/04/2016 06:33:39 AM,41.850330711,-87.627026373,"(41.850330711, -87.627026373)"
6668510,HP741273,07/20/2008 10:00:00 AM,004XX W 62ND ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0711,007,20,68,06,1174346,1863832,2008,02/04/2016 06:33:39 AM,41.781753376,-87.636348012,"(41.781753376, -87.636348012)"
6668511,HP738266,12/17/2008 11:34:08 AM,010XX W DIVISION ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GROCERY FOOD STORE,false,false,1822,018,32,8,10,1169314,1908181,2008,02/04/2016 06:33:39 AM,41.903561493,-87.653509519,"(41.903561493, -87.653509519)"
6668512,HP741576,12/18/2008 07:00:00 AM,043XX W JACKSON BLVD,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,1115,011,28,26,20,1147576,1898335,2008,02/04/2016 06:33:39 AM,41.876987947,-87.733611303,"(41.876987947, -87.733611303)"
6668514,HP723294,12/08/2008 11:25:00 AM,033XX W FILLMORE ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,18,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6668524,HP741556,12/10/2008 09:00:00 AM,064XX N NORTHWEST HWY,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,1611,016,41,9,26,1126670,1942494,2008,02/04/2016 06:33:39 AM,41.998540895,-87.809382424,"(41.998540895, -87.809382424)"
6668526,HP738164,11/29/2008 07:47:00 AM,100XX W OHARE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,26,1100658,1934241,2008,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
6668529,HP738103,12/16/2008 06:00:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT/AIRCRAFT,false,false,1651,016,41,76,06,1100658,1934241,2008,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
6668532,HP741566,11/29/2008 02:00:00 AM,060XX N LINCOLN AVE,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,false,false,2413,024,50,2,05,1154284,1939817,2008,02/04/2016 06:33:39 AM,41.990686468,-87.707870201,"(41.990686468, -87.707870201)"
6668535,HP741573,12/19/2008 08:00:00 AM,013XX E 63RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0314,003,20,42,14,1185904,1863487,2008,02/04/2016 06:33:39 AM,41.78054177,-87.593984886,"(41.78054177, -87.593984886)"
6668537,HP738531,12/17/2008 01:00:00 PM,088XX S ELIZABETH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2222,022,21,71,08B,1169538,1846191,2008,02/04/2016 06:33:39 AM,41.733449746,-87.654485653,"(41.733449746, -87.654485653)"
6668538,HP724744,12/09/2008 02:03:00 PM,048XX N SHERIDAN RD,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,2024,020,46,3,18,1168748,1932777,2008,02/04/2016 06:33:39 AM,41.971066333,-87.654873539,"(41.971066333, -87.654873539)"
6668541,HP706233,11/28/2008 12:50:00 PM,067XX S CALIFORNIA AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,true,false,0831,008,18,66,18,1158870,1859925,2008,02/04/2016 06:33:39 AM,41.771362227,-87.693193691,"(41.771362227, -87.693193691)"
6668543,HP741366,12/18/2008 08:10:00 PM,026XX W 106TH PL,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,false,false,2211,022,19,72,17,1160706,1833913,2008,02/04/2016 06:33:39 AM,41.69994344,-87.687179378,"(41.69994344, -87.687179378)"
6668546,HP725498,12/09/2008 09:58:00 PM,032XX W IRVING PARK RD,2015,NARCOTICS,MANU/DELIVER: HALLUCINOGEN,ALLEY,true,false,1733,017,33,16,18,1153906,1926410,2008,02/04/2016 06:33:39 AM,41.953904442,-87.709619609,"(41.953904442, -87.709619609)"
6668547,HP706541,11/28/2008 04:12:00 PM,038XX S ARTESIAN AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0913,009,12,58,18,1160657,1879134,2008,02/04/2016 06:33:39 AM,41.824037535,-87.686112964,"(41.824037535, -87.686112964)"
6668548,HP716759,12/04/2008 03:10:00 PM,005XX N LAWLER AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,1532,015,28,25,18,1142600,1903161,2008,02/04/2016 06:33:39 AM,41.89032504,-87.751761832,"(41.89032504, -87.751761832)"
6668549,HP726132,12/10/2008 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,26,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6668552,HP707673,11/29/2008 12:12:00 PM,009XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,false,false,1121,011,27,23,18,1152876,1905943,2008,02/04/2016 06:33:39 AM,41.897761801,-87.713949511,"(41.897761801, -87.713949511)"
6668553,HP726165,12/10/2008 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,26,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6668554,HP741337,12/19/2008 09:20:00 AM,103XX S ELIZABETH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,2232,022,21,73,18,1169846,1836216,2008,02/04/2016 06:33:39 AM,41.706070186,-87.653645803,"(41.706070186, -87.653645803)"
6668555,HP717784,12/05/2008 11:04:00 AM,058XX S PRAIRIE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,STREET,true,false,0233,002,20,40,18,1179036,1866440,2008,02/04/2016 06:33:39 AM,41.788804377,-87.619074012,"(41.788804377, -87.619074012)"
6668557,HP726166,12/10/2008 10:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,true,false,1134,011,24,29,26,1154228,1895173,2008,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
6668561,HP726239,12/10/2008 11:05:00 AM,067XX S SANGAMON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,0723,007,17,68,18,1171140,1860084,2008,02/04/2016 06:33:39 AM,41.771539128,-87.64821144,"(41.771539128, -87.64821144)"
6668562,HP717807,12/05/2008 11:50:00 AM,078XX S KINGSTON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0421,004,7,43,18,1194548,1853523,2008,02/04/2016 06:33:39 AM,41.752991525,-87.562622371,"(41.752991525, -87.562622371)"
6668567,HP708094,11/29/2008 03:37:00 PM,052XX N CICERO AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,GAS STATION,true,false,1621,016,45,12,18,1143408,1934333,2008,02/04/2016 06:33:39 AM,41.97584897,-87.748012884,"(41.97584897, -87.748012884)"
6668568,HP741604,12/19/2008 12:30:00 PM,024XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1033,010,12,30,08B,1155749,1887601,2008,02/04/2016 06:33:39 AM,41.847372055,-87.70389126,"(41.847372055, -87.70389126)"
6668571,HP709385,11/30/2008 11:57:00 AM,051XX N SHERIDAN RD,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,2024,020,48,3,18,1168704,1934414,2008,02/04/2016 06:33:39 AM,41.975559264,-87.654987667,"(41.975559264, -87.654987667)"
6668572,HP741501,12/13/2008 12:30:00 AM,039XX W 65TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0823,008,13,65,14,1151322,1861210,2008,02/04/2016 06:33:39 AM,41.775039307,-87.720828806,"(41.775039307, -87.720828806)"
6668573,HP724380,12/09/2008 11:10:00 AM,022XX S STATE ST,2027,NARCOTICS,POSS: CRACK,CHA APARTMENT,true,false,0134,001,3,33,18,1176664,1889529,2008,02/04/2016 06:33:39 AM,41.852216317,-87.627075368,"(41.852216317, -87.627075368)"
6668577,HP713075,12/02/2008 02:30:00 PM,076XX N SHERIDAN RD,2012,NARCOTICS,MANU/DELIVER:COCAINE,VEHICLE NON-COMMERCIAL,true,false,2422,024,49,1,18,1165459,1950816,2008,02/04/2016 06:33:39 AM,42.020636621,-87.666450893,"(42.020636621, -87.666450893)"
6668580,HP741508,12/19/2008 11:35:00 AM,0000X W 95TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA GARAGE / OTHER PROPERTY,true,false,0634,006,21,49,18,1177762,1841949,2008,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
6668582,HP740447,12/18/2008 01:30:00 PM,002XX W CERMAK RD,0810,THEFT,OVER $500,STREET,false,false,2111,009,25,34,06,1175002,1889741,2008,02/04/2016 06:33:39 AM,41.852835409,-87.633168974,"(41.852835409, -87.633168974)"
6668583,HP738019,12/17/2008 09:10:00 AM,008XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,false,false,1832,018,42,8,11,1176223,1905805,2008,02/04/2016 06:33:39 AM,41.896888586,-87.628203192,"(41.896888586, -87.628203192)"
6668584,HP741550,12/17/2008 07:00:00 PM,034XX N OZANAM AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,1631,016,36,17,26,1123481,1921842,2008,02/04/2016 06:33:39 AM,41.941922424,-87.821567844,"(41.941922424, -87.821567844)"
6668586,HP741432,12/19/2008 10:55:00 AM,023XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176681,1888910,2008,02/04/2016 06:33:39 AM,41.850517353,-87.627031661,"(41.850517353, -87.627031661)"
6668588,HP741600,12/12/2008 02:30:00 PM,002XX W 87TH ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0622,006,21,44,06,1176436,1847222,2008,02/04/2016 06:33:39 AM,41.736126864,-87.629184056,"(41.736126864, -87.629184056)"
6668589,HP741528,12/19/2008 11:18:00 AM,013XX W 108TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,true,false,2234,022,34,75,26,1169263,1832814,2008,02/04/2016 06:33:39 AM,41.696747164,-87.655878711,"(41.696747164, -87.655878711)"
6668590,HP741539,12/19/2008 12:35:00 PM,003XX W 106TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0512,005,34,49,18,1175874,1834301,2008,02/04/2016 06:33:39 AM,41.700682469,-87.63162884,"(41.700682469, -87.63162884)"
6668593,HP739943,12/17/2008 10:46:00 PM,014XX W 73RD PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0734,007,17,67,26,1167643,1855996,2008,02/04/2016 06:33:39 AM,41.760396849,-87.661147375,"(41.760396849, -87.661147375)"
6668594,HP737812,12/17/2008 02:00:00 AM,022XX S WENTWORTH AVE,031A,ROBBERY,ARMED: HANDGUN,CTA TRAIN,false,false,2111,009,25,34,03,1175319,1889687,2008,02/04/2016 06:33:39 AM,41.85268013,-87.632007113,"(41.85268013, -87.632007113)"
6668596,HP724507,12/09/2008 11:07:00 AM,061XX S EBERHART AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),RESIDENCE,true,false,0313,003,20,42,18,1180634,1864477,2008,02/04/2016 06:33:39 AM,41.783381141,-87.61327504,"(41.783381141, -87.61327504)"
6668602,HP714174,12/03/2008 08:20:00 AM,008XX N LATROBE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,true,false,1524,015,37,25,18,1141205,1905006,2008,02/04/2016 06:33:39 AM,41.895413773,-87.756839466,"(41.895413773, -87.756839466)"
6668607,HP726715,12/10/2008 02:57:00 PM,078XX S ESCANABA AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,false,false,0313,031,20,,18,0,0,2008,02/04/2016 06:33:39 AM,36.619446395,-91.686565684,"(36.619446395, -91.686565684)"
6668608,HP714524,12/03/2008 01:23:00 PM,075XX S COLFAX AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,0421,004,7,43,18,1194833,1855559,2008,02/04/2016 06:33:39 AM,41.758571453,-87.561511043,"(41.758571453, -87.561511043)"
6668609,HP716430,12/04/2008 12:10:00 PM,004XX N CENTRAL PARK BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1123,011,27,23,18,1152225,1903039,2008,02/04/2016 06:33:39 AM,41.889805807,-87.71641727,"(41.889805807, -87.71641727)"
6668612,HP714722,12/03/2008 02:50:00 PM,059XX S PRAIRIE AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0233,002,20,40,18,1179056,1865694,2008,02/04/2016 06:33:39 AM,41.786756825,-87.619023405,"(41.786756825, -87.619023405)"
6668613,HP741612,12/18/2008 07:00:00 PM,033XX W 79TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,true,true,0835,008,18,70,26,1155302,1852044,2008,02/04/2016 06:33:39 AM,41.749807645,-87.706483378,"(41.749807645, -87.706483378)"
6668620,HP739456,12/17/2008 11:30:00 PM,003XX W 29TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,2113,009,11,34,08B,1174339,1885464,2008,02/04/2016 06:33:39 AM,41.841113797,-87.635729889,"(41.841113797, -87.635729889)"
6668621,HP724621,12/09/2008 01:45:00 PM,107XX S WABASH AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,true,false,0513,005,9,49,18,1178481,1833692,2008,02/04/2016 06:33:39 AM,41.698952603,-87.622101432,"(41.698952603, -87.622101432)"
6668623,HP724628,12/09/2008 01:41:00 PM,040XX W ARTHINGTON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,1132,011,24,26,18,1149666,1895809,2008,02/04/2016 06:33:39 AM,41.870015983,-87.726003002,"(41.870015983, -87.726003002)"
6668625,HP741606,12/05/2008 06:47:00 AM,014XX W CUYLER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,1923,019,47,6,11,1165910,1926994,2008,02/04/2016 06:33:39 AM,41.955258753,-87.665474852,"(41.955258753, -87.665474852)"
6668626,HP741520,12/19/2008 02:00:00 AM,011XX N MILWAUKEE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1323,012,27,24,08B,1165952,1907936,2008,02/04/2016 06:33:39 AM,41.902961643,-87.665865852,"(41.902961643, -87.665865852)"
6668627,HP741468,12/18/2008 01:00:00 AM,019XX N PAULINA ST,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,OTHER,false,false,1433,014,32,22,06,1164706,1912952,2008,02/04/2016 06:33:39 AM,41.916752398,-87.67030021,"(41.916752398, -87.67030021)"
6668628,HP740599,12/18/2008 03:00:00 PM,020XX W WABANSIA AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,24,06,1162579,1911311,2008,02/04/2016 06:33:39 AM,41.912294237,-87.678160813,"(41.912294237, -87.678160813)"
6668629,HP741553,12/04/2008 08:00:00 AM,010XX W LAWRENCE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,2312,019,46,3,26,1168280,1932044,2008,02/04/2016 06:33:39 AM,41.969065116,-87.656615702,"(41.969065116, -87.656615702)"
6668630,HP736776,12/16/2008 11:45:00 AM,043XX W WABANSIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,2534,025,31,23,18,1147025,1910941,2008,02/04/2016 06:33:39 AM,41.911590736,-87.73531182,"(41.911590736, -87.73531182)"
6668631,HP740122,12/17/2008 09:00:00 PM,018XX W THOMAS ST,0810,THEFT,OVER $500,STREET,false,false,1322,012,1,24,06,1164075,1907368,2008,02/04/2016 06:33:39 AM,41.901442879,-87.672776479,"(41.901442879, -87.672776479)"
6668633,HP738127,12/17/2008 10:45:00 AM,014XX N LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",true,false,2533,025,37,25,18,1141772,1909093,2008,02/04/2016 06:33:39 AM,41.9066185,-87.754655732,"(41.9066185, -87.754655732)"
6668635,HP737339,12/05/2008 12:01:00 AM,0000X N STATE ST,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0122,001,42,32,10,1176365,1900502,2008,02/04/2016 06:33:39 AM,41.88233367,-87.627841791,"(41.88233367, -87.627841791)"
6668636,HP741599,12/19/2008 01:00:00 PM,002XX N LOREL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1523,015,28,25,08B,1140671,1901111,2008,02/04/2016 06:33:39 AM,41.884735244,-87.758896516,"(41.884735244, -87.758896516)"
6668639,HP741580,12/19/2008 12:30:00 PM,009XX N LARAMIE AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1531,015,37,25,18,1141518,1905847,2008,02/04/2016 06:33:39 AM,41.8977158,-87.755669081,"(41.8977158, -87.755669081)"
6668680,HP738361,12/14/2008 12:01:00 AM,029XX N MARMORA AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,2514,025,30,19,02,1136546,1918893,2008,02/04/2016 06:33:39 AM,41.933605971,-87.773618263,"(41.933605971, -87.773618263)"
6668682,HP741560,12/19/2008 12:15:00 PM,050XX W PARKER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,2521,025,31,19,05,1142249,1917815,2008,02/04/2016 06:33:39 AM,41.930543751,-87.752686567,"(41.930543751, -87.752686567)"
6668683,HP741620,12/19/2008 01:20:00 PM,004XX S LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1141799,1897416,2008,02/04/2016 06:33:39 AM,41.874574905,-87.754845736,"(41.874574905, -87.754845736)"
6669519,HP739888,12/17/2008 12:00:00 PM,083XX S KERFOOT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0622,006,21,71,06,1173161,1849420,2008,02/04/2016 06:33:39 AM,41.74223137,-87.641117688,"(41.74223137, -87.641117688)"
6668689,HP741627,12/19/2008 01:32:00 PM,004XX W 57TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,0711,007,20,68,18,1174332,1867136,2008,02/04/2016 06:33:39 AM,41.790820218,-87.636301139,"(41.790820218, -87.636301139)"
6668690,HP741577,12/19/2008 01:00:00 PM,101XX S STATE ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0511,005,9,49,18,1178043,1837772,2008,02/04/2016 06:33:39 AM,41.710158605,-87.623582052,"(41.710158605, -87.623582052)"
6668692,HP741587,12/19/2008 01:05:00 PM,079XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,0623,006,6,44,26,1177669,1852253,2008,02/04/2016 06:33:39 AM,41.749904766,-87.624514982,"(41.749904766, -87.624514982)"
6668695,HP741641,12/19/2008 12:44:00 PM,058XX N LINCOLN AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",true,false,2011,020,40,2,08B,1155809,1938617,2008,02/04/2016 06:33:39 AM,41.987362912,-87.702293402,"(41.987362912, -87.702293402)"
6668698,HP741562,12/19/2008 12:08:00 PM,023XX W CERMAK RD,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,1223,012,25,31,08A,1161087,1889344,2008,02/04/2016 06:33:39 AM,41.852045995,-87.684252376,"(41.852045995, -87.684252376)"
6668708,HP741682,12/19/2008 01:00:00 PM,014XX W WEBSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1811,018,32,7,14,1166045,1914732,2008,02/04/2016 06:33:39 AM,41.921608313,-87.665329825,"(41.921608313, -87.665329825)"
6668720,HP741522,12/19/2008 12:00:00 AM,008XX W BARRY AVE,0810,THEFT,OVER $500,STREET,false,false,1932,019,44,6,06,1170081,1920793,2008,02/04/2016 06:33:39 AM,41.93815275,-87.650323198,"(41.93815275, -87.650323198)"
6668735,HP741621,12/18/2008 06:00:00 PM,064XX N ONEIDA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1612,016,41,9,14,1124042,1942080,2008,02/04/2016 06:33:39 AM,41.997448558,-87.819059376,"(41.997448558, -87.819059376)"
6668741,HP741581,12/19/2008 12:48:00 PM,002XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1512,015,29,25,26,1139003,1901097,2008,02/04/2016 06:33:39 AM,41.884727302,-87.765022088,"(41.884727302, -87.765022088)"
6668743,HP741643,12/19/2008 01:20:00 PM,037XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,1133,011,24,29,18,1151667,1894454,2008,02/04/2016 06:33:39 AM,41.866258625,-87.718692288,"(41.866258625, -87.718692288)"
6668744,HP741719,12/18/2008 11:00:00 PM,003XX W 25TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2111,009,11,34,14,1174404,1887386,2008,02/04/2016 06:33:39 AM,41.846386468,-87.635434051,"(41.846386468, -87.635434051)"
6668748,HP738754,12/17/2008 02:30:00 PM,032XX W 65TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0831,008,15,66,08B,1155959,1861012,2008,02/04/2016 06:33:39 AM,41.77440408,-87.703835338,"(41.77440408, -87.703835338)"
6668749,HP741348,12/19/2008 08:45:00 AM,033XX W HIRSCH ST,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,"SCHOOL, PUBLIC, BUILDING",false,false,1422,014,26,23,15,1153871,1909112,2008,02/04/2016 06:33:39 AM,41.906438061,-87.710210418,"(41.906438061, -87.710210418)"
6668750,HP738980,12/17/2008 12:01:00 AM,055XX S SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0822,008,14,63,05,1155324,1867692,2008,02/04/2016 06:33:39 AM,41.792747716,-87.705984496,"(41.792747716, -87.705984496)"
6668751,HP741672,12/19/2008 01:54:00 PM,029XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176763,1885284,2008,02/04/2016 06:33:39 AM,41.840565492,-87.626840187,"(41.840565492, -87.626840187)"
6668753,HP739179,12/14/2008 06:00:00 PM,043XX S PULASKI RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0821,008,14,57,14,1150401,1875561,2008,02/04/2016 06:33:39 AM,41.814438572,-87.72383211,"(41.814438572, -87.72383211)"
